#EXPORTTYPE:                 ,DATA ALL                                                                    
#FILE:                       ,2024_02_16_SL_001H_280C_isotherm_1pt_min_SCB_with_100C_stabilization.ngb-ss5
#FORMAT:                     ,NETZSCH5                                                                    
#FTYPE:                      ,ANSI                                                                        
#IDENTITY:                   ,PS                                                                          
#DECIMAL:                    ,POINT                                                                       
#SEPARATOR:                  ,COMMA                                                                       
#MTYPE:                      ,DSC                                                                         
#INSTRUMENT:                 ,NETZSCH STA 449F5                                                           
#PROJECT:                    ,2024_02_16_SL_005                                                           
#DATE/TIME:                  ,2/16/2024 3:54:24 PM (UTC-5)                                                
#CORR. FILE:                 ,                                                                            
#TEMPCAL:                    ,28-06-2023 13:26                                                            
#SENSITIVITY:                ,28-06-2023 13:53                                                            
#LABORATORY:                 ,Tran/AAG                                                                    
#OPERATOR:                   ,Stanley                                                                     
#REMARK:                     ,                                                                            
#SAMPLE:                     ,001H_control                                                                
#SAMPLE MASS /mg:            ,5.58                                                                        
#MATERIAL:                   ,                                                                            
#REFERENCE:                  ,                                                                            
#REFERENCE MASS /mg:         ,0                                                                           
#TYPE OF CRUCIBLE:           ,Al2O3 85 µl, open                                                           
#SAMPLE CRUCIBLE MASS /mg:   ,0                                                                           
#REFERENCE CRUCIBLE MASS /mg:,0                                                                           
#DSC RANGE /µV:              ,5000                                                                        
#TG RANGE /mg:               ,35000                                                                       
#TAU-R:                      ,---                                                                         
#CORR. CODE:                 ,000                                                                         
#EXO:                        ,-1                                                                          
#RANGE:                      ,30°C....800°C/0.0....10.0K/min                                              
#SEGMENT:                    ,S1-5/5                                                                      
#SEG. 1:                     ,30°C/10.0(K/min)/100°C                                                      
#SEG. 2:                     ,100°C/00:10/100°C                                                           
#SEG. 3:                     ,100°C/10.0(K/min)/350°C                                                     
#SEG. 4:                     ,350°C/04:00/350°C                                                           
#SEG. 5:                     ,350°C/10.0(K/min)/800°C                                                     

##Temp./°C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW),Segment
350.02701,113.80000,     -0.14675,     19.74265,50.00000,20.00000,9.420016e-08,0.73979,4
350.02301,113.90000,     -0.14619,     19.71613,50.00000,20.00000,9.406875e-08,0.73979,4
350.02600,114.00000,     -0.14601,     19.68978,50.00000,20.00000,9.401537e-08,0.73979,4
350.02100,114.10000,     -0.14582,     19.66953,50.00000,20.00000,9.401280e-08,0.73979,4
350.02399,114.20000,     -0.14638,     19.63315,50.00000,20.00000,9.392208e-08,0.73979,4
350.01801,114.30000,     -0.14656,     19.61487,50.00000,20.00000,9.386654e-08,0.73980,4
350.01801,114.40000,     -0.14675,     19.58441,50.00000,20.00000,9.398782e-08,0.73980,4
350.01999,114.50000,     -0.14675,     19.56004,50.00000,20.00000,9.409501e-08,0.73979,4
350.02701,114.60000,     -0.14767,     19.53584,50.00000,20.00000,9.407226e-08,0.73979,4
350.02701,114.70000,     -0.14619,     19.51147,50.00000,20.00000,9.410924e-08,0.73979,4
350.01999,114.80000,     -0.14545,     19.48513,50.00000,20.00000,9.421849e-08,0.73979,4
350.02899,114.90000,     -0.14656,     19.42832,50.00000,20.00000,9.416861e-08,0.73978,4
350.03699,115.00000,     -0.14656,     19.42222,50.00000,20.00000,9.394458e-08,0.73978,4
350.03400,115.10000,     -0.14712,     19.40394,50.00000,20.00000,9.370184e-08,0.73978,4
350.03000,115.20000,     -0.14767,     19.37975,50.00000,20.00000,9.361384e-08,0.73978,4
350.03000,115.30000,     -0.14841,     19.35538,50.00000,20.00000,9.379101e-08,0.73978,4
350.02399,115.40000,     -0.14823,     19.33100,50.00000,20.00000,9.399571e-08,0.73979,4
350.02600,115.50000,     -0.14878,     19.27832,50.00000,20.00000,9.402085e-08,0.73979,4
350.02399,115.60000,     -0.14786,     19.27832,50.00000,20.00000,9.403865e-08,0.73979,4
350.03000,115.70000,     -0.14712,     19.25197,50.00000,20.00000,9.414912e-08,0.73978,4
350.01901,115.80000,     -0.14878,     19.23369,50.00000,20.00000,9.418423e-08,0.73979,4
350.01901,115.90000,     -0.14712,     19.22760,50.00000,20.00000,9.409393e-08,0.73979,4
350.01801,116.00000,     -0.14712,     19.19104,50.00000,20.00000,9.400567e-08,0.73980,4
350.02600,116.10000,     -0.14693,     19.15466,50.00000,20.00000,9.395585e-08,0.73979,4
350.02301,116.20000,     -0.14619,     19.13029,50.00000,20.00000,9.391227e-08,0.73979,4
350.02701,116.30000,     -0.14601,     19.10591,50.00000,20.00000,9.389630e-08,0.73979,4
350.02399,116.40000,     -0.14601,     19.07760,50.00000,20.00000,9.393725e-08,0.73979,4
350.03400,116.50000,     -0.14472,     19.04910,50.00000,20.00000,9.397133e-08,0.73978,4
350.02200,116.60000,     -0.14545,     19.02491,50.00000,20.00000,9.395568e-08,0.73979,4
350.02399,116.70000,     -0.14490,     19.00054,50.00000,20.00000,9.397399e-08,0.73979,4
350.02100,116.80000,     -0.14508,     18.97616,50.00000,20.00000,9.404630e-08,0.73979,4
350.01999,116.90000,     -0.14490,     18.95179,50.00000,20.00000,9.406190e-08,0.73979,4
350.02802,117.00000,     -0.14638,     18.92760,50.00000,20.00000,9.397852e-08,0.73979,4
350.03000,117.10000,     -0.14582,     18.90735,50.00000,20.00000,9.383349e-08,0.73978,4
350.02301,117.20000,     -0.14582,     18.87491,50.00000,20.00000,9.373316e-08,0.73979,4
350.03101,117.30000,     -0.14619,     18.87491,50.00000,20.00000,9.379362e-08,0.73978,4
350.02701,117.40000,     -0.14601,     18.83835,50.00000,20.00000,9.396956e-08,0.73979,4
350.02899,117.50000,     -0.14416,     18.80179,50.00000,20.00000,9.414907e-08,0.73978,4
350.03400,117.60000,     -0.14472,     18.80179,50.00000,20.00000,9.419453e-08,0.73978,4
350.03500,117.70000,     -0.14564,     18.75323,50.00000,20.00000,9.406989e-08,0.73978,4
350.03000,117.80000,     -0.14545,     18.72885,50.00000,20.00000,9.394900e-08,0.73978,4
350.03201,117.90000,     -0.14564,     18.70448,50.00000,20.00000,9.392232e-08,0.73978,4
350.03000,118.00000,     -0.14435,     18.70448,50.00000,20.00000,9.394775e-08,0.73978,4
350.02399,118.10000,     -0.14379,     18.65591,50.00000,20.00000,9.395616e-08,0.73979,4
350.02802,118.20000,     -0.14545,     18.64373,50.00000,20.00000,9.388724e-08,0.73979,4
350.03500,118.30000,     -0.14416,     18.60717,50.00000,20.00000,9.385764e-08,0.73978,4
350.03400,118.40000,     -0.14324,     18.60108,50.00000,20.00000,9.398942e-08,0.73978,4
350.03601,118.50000,     -0.14527,     18.58280,50.00000,20.00000,9.407117e-08,0.73978,4
350.03201,118.60000,     -0.14453,     18.53835,50.00000,20.00000,9.397664e-08,0.73978,4
350.03601,118.70000,     -0.14416,     18.53226,50.00000,20.00000,9.397308e-08,0.73978,4
350.03699,118.80000,     -0.14416,     18.50789,50.00000,20.00000,9.412891e-08,0.73978,4
350.03699,118.90000,     -0.14435,     18.48154,50.00000,20.00000,9.413499e-08,0.73978,4
350.03699,119.00000,     -0.14546,     18.43280,50.00000,20.00000,9.399986e-08,0.73978,4
350.03699,119.10000,     -0.14472,     18.43280,50.00000,20.00000,9.401563e-08,0.73978,4
350.03699,119.20000,     -0.14527,     18.40645,50.00000,20.00000,9.414176e-08,0.73978,4
350.03400,119.30000,     -0.14527,     18.37616,50.00000,20.00000,9.416630e-08,0.73978,4
350.04401,119.40000,     -0.14527,     18.35789,50.00000,20.00000,9.405803e-08,0.73977,4
350.03299,119.50000,     -0.14416,     18.35179,50.00000,20.00000,9.389408e-08,0.73978,4
350.03601,119.60000,     -0.14472,     18.30914,50.00000,20.00000,9.387645e-08,0.73978,4
350.03900,119.70000,     -0.14361,     18.28477,50.00000,20.00000,9.406321e-08,0.73978,4
350.04800,119.80000,     -0.14490,     18.26057,50.00000,20.00000,9.413980e-08,0.73977,4
350.03699,119.90000,     -0.14361,     18.23620,50.00000,20.00000,9.400461e-08,0.73978,4
350.04300,120.00000,     -0.14268,     18.21183,50.00000,20.00000,9.389252e-08,0.73977,4
350.04401,120.10000,     -0.14287,     18.19964,50.00000,20.00000,9.389959e-08,0.73977,4
350.04001,120.20000,     -0.14324,     18.17545,50.00000,20.00000,9.398872e-08,0.73977,4
350.03699,120.30000,     -0.14361,     18.13889,50.00000,20.00000,9.408941e-08,0.73978,4
350.03400,120.40000,     -0.14305,     18.11452,50.00000,20.00000,9.412988e-08,0.73978,4
350.04700,120.50000,     -0.14324,     18.09014,50.00000,20.00000,9.409611e-08,0.73977,4
350.03601,120.60000,     -0.14379,     18.09014,50.00000,20.00000,9.401218e-08,0.73978,4
350.02701,120.70000,     -0.14508,     18.05986,50.00000,20.00000,9.395457e-08,0.73979,4
350.04099,120.80000,     -0.14453,     18.02330,50.00000,20.00000,9.395821e-08,0.73977,4
350.03699,120.90000,     -0.14379,     18.01720,50.00000,20.00000,9.397287e-08,0.73978,4
350.04800,121.00000,     -0.14305,     17.99283,50.00000,20.00000,9.396980e-08,0.73977,4
350.04700,121.10000,     -0.14361,     17.96864,50.00000,20.00000,9.395571e-08,0.73977,4
350.03799,121.20000,     -0.14435,     17.96864,50.00000,20.00000,9.396731e-08,0.73978,4
350.03601,121.30000,     -0.14509,     17.91595,50.00000,20.00000,9.404741e-08,0.73978,4
350.02899,121.40000,     -0.14471,     17.89158,50.00000,20.00000,9.412382e-08,0.73978,4
350.04300,121.50000,     -0.14601,     17.88548,50.00000,20.00000,9.410111e-08,0.73977,4
350.04700,121.60000,     -0.14509,     17.85502,50.00000,20.00000,9.403073e-08,0.73977,4
350.03601,121.70000,     -0.14582,     17.81846,50.00000,20.00000,9.398083e-08,0.73978,4
350.04599,121.80000,     -0.14527,     17.79427,50.00000,20.00000,9.396322e-08,0.73977,4
350.02701,121.90000,     -0.14601,     17.79427,50.00000,20.00000,9.397157e-08,0.73979,4
350.03400,122.00000,     -0.14435,     17.79427,50.00000,20.00000,9.398585e-08,0.73978,4
350.02600,122.10000,     -0.14545,     17.74552,50.00000,20.00000,9.397919e-08,0.73979,4
350.02701,122.20000,     -0.14471,     17.74552,50.00000,20.00000,9.392948e-08,0.73979,4
350.03101,122.30000,     -0.14490,     17.69480,50.00000,20.00000,9.389541e-08,0.73978,4
350.04099,122.40000,     -0.14416,     17.71308,50.00000,20.00000,9.394173e-08,0.73977,4
350.04401,122.50000,     -0.14342,     17.64427,50.00000,20.00000,9.398859e-08,0.73977,4
350.03500,122.60000,     -0.14416,     17.64427,50.00000,20.00000,9.396522e-08,0.73978,4
350.03299,122.70000,     -0.14361,     17.61989,50.00000,20.00000,9.391159e-08,0.73978,4
350.03900,122.80000,     -0.14527,     17.59552,50.00000,20.00000,9.389898e-08,0.73978,4
350.03900,122.90000,     -0.14509,     17.57115,50.00000,20.00000,9.400931e-08,0.73978,4
350.02899,123.00000,     -0.14361,     17.54480,50.00000,20.00000,9.413300e-08,0.73978,4
350.02899,123.10000,     -0.14231,     17.52043,50.00000,20.00000,9.404057e-08,0.73978,4
350.03101,123.20000,     -0.14361,     17.52043,50.00000,20.00000,9.386753e-08,0.73978,4
350.03900,123.30000,     -0.14342,     17.49624,50.00000,20.00000,9.385815e-08,0.73978,4
350.03601,123.40000,     -0.14305,     17.44749,50.00000,20.00000,9.393511e-08,0.73978,4
350.04199,123.50000,     -0.14379,     17.44749,50.00000,20.00000,9.398618e-08,0.73977,4
350.04599,123.60000,     -0.14305,     17.42312,50.00000,20.00000,9.402234e-08,0.73977,4
350.04700,123.70000,     -0.14324,     17.39892,50.00000,20.00000,9.405027e-08,0.73977,4
350.03299,123.80000,     -0.14416,     17.37455,50.00000,20.00000,9.404630e-08,0.73978,4
350.04501,123.90000,     -0.14379,     17.35018,50.00000,20.00000,9.401166e-08,0.73977,4
350.04199,124.00000,     -0.14268,     17.35018,50.00000,20.00000,9.397016e-08,0.73977,4
350.04300,124.10000,     -0.14305,     17.32581,50.00000,20.00000,9.393281e-08,0.73977,4
350.04700,124.20000,     -0.14342,     17.30161,50.00000,20.00000,9.390942e-08,0.73977,4
350.04501,124.30000,     -0.14305,     17.25090,50.00000,20.00000,9.395065e-08,0.73977,4
350.04599,124.40000,     -0.14305,     17.25699,50.00000,20.00000,9.407914e-08,0.73977,4
350.04199,124.50000,     -0.14324,     17.23262,50.00000,20.00000,9.415248e-08,0.73977,4
350.04901,124.60000,     -0.14453,     17.18996,50.00000,20.00000,9.408434e-08,0.73977,4
350.03799,124.70000,     -0.14416,     17.18405,50.00000,20.00000,9.402094e-08,0.73978,4
350.04099,124.80000,     -0.14453,     17.15753,50.00000,20.00000,9.403051e-08,0.73977,4
350.04001,124.90000,     -0.14472,     17.13333,50.00000,20.00000,9.401890e-08,0.73977,4
350.04199,125.00000,     -0.14416,     17.13333,50.00000,20.00000,9.398883e-08,0.73977,4
350.04199,125.10000,     -0.14435,     17.10896,50.00000,20.00000,9.401881e-08,0.73977,4
350.03500,125.20000,     -0.14416,     17.08459,50.00000,20.00000,9.406307e-08,0.73978,4
350.04700,125.30000,     -0.14435,     17.08459,50.00000,20.00000,9.404884e-08,0.73977,4
350.04901,125.40000,     -0.14435,     17.05627,50.00000,20.00000,9.403504e-08,0.73977,4
350.03601,125.50000,     -0.14453,     17.00753,50.00000,20.00000,9.407666e-08,0.73978,4
350.04001,125.60000,     -0.14453,     17.00358,50.00000,20.00000,9.412782e-08,0.73977,4
350.04401,125.70000,     -0.14324,     16.97724,50.00000,20.00000,9.413909e-08,0.73977,4
350.04099,125.80000,     -0.14361,     16.92849,50.00000,20.00000,9.408232e-08,0.73977,4
350.04401,125.90000,     -0.14342,     16.92849,50.00000,20.00000,9.399357e-08,0.73977,4
350.04700,126.00000,     -0.14324,     16.90412,50.00000,20.00000,9.395849e-08,0.73977,4
350.04501,126.10000,     -0.14324,     16.90412,50.00000,20.00000,9.397023e-08,0.73977,4
350.04599,126.20000,     -0.14324,     16.87993,50.00000,20.00000,9.397531e-08,0.73977,4
350.05399,126.30000,     -0.14416,     16.84337,50.00000,20.00000,9.398306e-08,0.73976,4
350.04199,126.40000,     -0.14324,     16.84337,50.00000,20.00000,9.401487e-08,0.73977,4
350.04599,126.50000,     -0.14342,     16.80681,50.00000,20.00000,9.405258e-08,0.73977,4
350.04700,126.60000,     -0.14416,     16.80681,50.00000,20.00000,9.407406e-08,0.73977,4
350.04501,126.70000,     -0.14435,     16.76434,50.00000,20.00000,9.406946e-08,0.73977,4
350.04001,126.80000,     -0.14527,     16.75824,50.00000,20.00000,9.407226e-08,0.73977,4
350.02701,126.90000,     -0.14416,     16.73387,50.00000,20.00000,9.415819e-08,0.73979,4
350.03500,127.00000,     -0.14453,     16.70950,50.00000,20.00000,9.422101e-08,0.73978,4
350.03699,127.10000,     -0.14472,     16.65681,50.00000,20.00000,9.406408e-08,0.73978,4
350.02701,127.20000,     -0.14471,     16.65681,50.00000,20.00000,9.386891e-08,0.73979,4
350.03000,127.30000,     -0.14508,     16.63244,50.00000,20.00000,9.389328e-08,0.73978,4
350.03699,127.40000,     -0.14453,     16.60824,50.00000,20.00000,9.399987e-08,0.73978,4
350.01901,127.50000,     -0.14527,     16.59606,50.00000,20.00000,9.403967e-08,0.73979,4
350.02399,127.60000,     -0.14508,     16.56559,50.00000,20.00000,9.408184e-08,0.73979,4
350.02899,127.70000,     -0.14434,     16.55950,50.00000,20.00000,9.415201e-08,0.73978,4
350.03699,127.80000,     -0.14379,     16.55950,50.00000,20.00000,9.417234e-08,0.73978,4
350.03500,127.90000,     -0.14324,     16.51093,50.00000,20.00000,9.412932e-08,0.73978,4
350.03000,128.00000,     -0.14324,     16.51093,50.00000,20.00000,9.407205e-08,0.73978,4
350.02802,128.10000,     -0.14342,     16.46219,50.00000,20.00000,9.400182e-08,0.73979,4
350.02600,128.20000,     -0.14287,     16.46219,50.00000,20.00000,9.390787e-08,0.73979,4
350.03299,128.30000,     -0.14213,     16.43584,50.00000,20.00000,9.389983e-08,0.73978,4
350.02600,128.40000,     -0.14287,     16.41147,50.00000,20.00000,9.404860e-08,0.73979,4
350.03500,128.50000,     -0.14324,     16.39319,50.00000,20.00000,9.408819e-08,0.73978,4
350.03101,128.60000,     -0.14250,     16.38728,50.00000,20.00000,9.387742e-08,0.73978,4
350.03201,128.70000,     -0.14157,     16.36290,50.00000,20.00000,9.373474e-08,0.73978,4
350.04199,128.80000,     -0.14231,     16.33853,50.00000,20.00000,9.381579e-08,0.73977,4
350.03601,128.90000,     -0.14157,     16.33853,50.00000,20.00000,9.398418e-08,0.73978,4
350.02499,129.00000,     -0.14083,     16.28978,50.00000,20.00000,9.410894e-08,0.73979,4
350.03699,129.10000,     -0.14176,     16.30806,50.00000,20.00000,9.409615e-08,0.73978,4
350.02899,129.20000,     -0.14157,     16.22491,50.00000,20.00000,9.399595e-08,0.73978,4
350.03799,129.30000,     -0.14213,     16.22491,50.00000,20.00000,9.391720e-08,0.73978,4
350.02200,129.40000,     -0.14323,     16.22491,50.00000,20.00000,9.392036e-08,0.73979,4
350.02399,129.50000,     -0.14268,     16.22491,50.00000,20.00000,9.401465e-08,0.73979,4
350.02899,129.60000,     -0.14157,     16.20072,50.00000,20.00000,9.411622e-08,0.73978,4
350.03101,129.70000,     -0.14176,     16.14588,50.00000,20.00000,9.415705e-08,0.73978,4
350.02399,129.80000,     -0.14250,     16.12760,50.00000,20.00000,9.412183e-08,0.73979,4
350.02600,129.90000,     -0.14102,     16.15197,50.00000,20.00000,9.404632e-08,0.73979,4
350.03500,130.00000,     -0.14176,     16.09928,50.00000,20.00000,9.400821e-08,0.73978,4
350.03299,130.10000,     -0.14102,     16.07491,50.00000,20.00000,9.403270e-08,0.73978,4
350.02600,130.20000,     -0.14157,     16.05072,50.00000,20.00000,9.409569e-08,0.73979,4
350.03201,130.30000,     -0.14009,     16.05072,50.00000,20.00000,9.408259e-08,0.73978,4
350.03299,130.40000,     -0.14102,     16.02634,50.00000,20.00000,9.391448e-08,0.73978,4
350.02899,130.50000,     -0.14046,     15.99785,50.00000,20.00000,9.374459e-08,0.73978,4
350.02802,130.60000,     -0.14028,     15.97366,50.00000,20.00000,9.370366e-08,0.73979,4
350.03101,130.70000,     -0.14083,     15.94928,50.00000,20.00000,9.375539e-08,0.73978,4
350.02499,130.80000,     -0.14102,     15.94928,50.00000,20.00000,9.385061e-08,0.73979,4
350.02899,130.90000,     -0.14028,     15.94928,50.00000,20.00000,9.395475e-08,0.73978,4
350.02600,131.00000,     -0.14046,     15.92491,50.00000,20.00000,9.402896e-08,0.73979,4
350.03699,131.10000,     -0.14047,     15.90054,50.00000,20.00000,9.404256e-08,0.73978,4
350.02701,131.20000,     -0.14102,     15.87634,50.00000,20.00000,9.408952e-08,0.73979,4
350.02499,131.30000,     -0.13954,     15.87634,50.00000,20.00000,9.426414e-08,0.73979,4
350.03299,131.40000,     -0.14028,     15.83172,50.00000,20.00000,9.431444e-08,0.73978,4
350.03101,131.50000,     -0.13972,     15.82563,50.00000,20.00000,9.406564e-08,0.73978,4
350.02600,131.60000,     -0.13935,     15.78297,50.00000,20.00000,9.383191e-08,0.73979,4
350.03101,131.70000,     -0.14046,     15.80125,50.00000,20.00000,9.381017e-08,0.73978,4
350.01801,131.80000,     -0.13972,     15.77079,50.00000,20.00000,9.386536e-08,0.73980,4
350.02701,131.90000,     -0.14065,     15.72832,50.00000,20.00000,9.393329e-08,0.73979,4
350.02100,132.00000,     -0.14083,     15.72832,50.00000,20.00000,9.405951e-08,0.73979,4
350.03201,132.10000,     -0.14083,     15.70394,50.00000,20.00000,9.414278e-08,0.73978,4
350.03000,132.20000,     -0.14065,     15.67957,50.00000,20.00000,9.403561e-08,0.73978,4
350.03201,132.30000,     -0.14009,     15.65538,50.00000,20.00000,9.393836e-08,0.73978,4
350.02499,132.40000,     -0.14028,     15.63100,50.00000,20.00000,9.405219e-08,0.73979,4
350.02301,132.50000,     -0.14065,     15.63100,50.00000,20.00000,9.412416e-08,0.73979,4
350.03699,132.60000,     -0.14065,     15.60663,50.00000,20.00000,9.400027e-08,0.73978,4
350.02701,132.70000,     -0.14065,     15.58226,50.00000,20.00000,9.395531e-08,0.73979,4
350.03299,132.80000,     -0.14231,     15.58226,50.00000,20.00000,9.407198e-08,0.73978,4
350.03500,132.90000,     -0.14120,     15.53369,50.00000,20.00000,9.410436e-08,0.73978,4
350.03201,133.00000,     -0.14083,     15.55789,50.00000,20.00000,9.401659e-08,0.73978,4
350.02499,133.10000,     -0.14083,     15.53369,50.00000,20.00000,9.398257e-08,0.73979,4
350.02899,133.20000,     -0.14083,     15.53369,50.00000,20.00000,9.401794e-08,0.73978,4
350.03299,133.30000,     -0.13991,     15.50932,50.00000,20.00000,9.404167e-08,0.73978,4
350.03500,133.40000,     -0.14065,     15.48495,50.00000,20.00000,9.401417e-08,0.73978,4
350.04001,133.50000,     -0.13899,     15.46057,50.00000,20.00000,9.393494e-08,0.73977,4
350.03299,133.60000,     -0.14028,     15.43638,50.00000,20.00000,9.388773e-08,0.73978,4
350.03000,133.70000,     -0.13972,     15.41201,50.00000,20.00000,9.392772e-08,0.73978,4
350.03299,133.80000,     -0.14009,     15.41201,50.00000,20.00000,9.399805e-08,0.73978,4
350.03400,133.90000,     -0.13917,     15.38763,50.00000,20.00000,9.404420e-08,0.73978,4
350.03601,134.00000,     -0.13806,     15.36326,50.00000,20.00000,9.403685e-08,0.73978,4
350.03601,134.10000,     -0.13880,     15.33907,50.00000,20.00000,9.396919e-08,0.73978,4
350.03500,134.20000,     -0.13954,     15.31470,50.00000,20.00000,9.386322e-08,0.73978,4
350.03201,134.30000,     -0.13899,     15.29642,50.00000,20.00000,9.382258e-08,0.73978,4
350.03101,134.40000,     -0.13991,     15.29032,50.00000,20.00000,9.394615e-08,0.73978,4
350.04199,134.50000,     -0.14010,     15.26595,50.00000,20.00000,9.404414e-08,0.73977,4
350.03699,134.60000,     -0.14028,     15.26595,50.00000,20.00000,9.393925e-08,0.73978,4
350.03799,134.70000,     -0.14213,     15.21541,50.00000,20.00000,9.380927e-08,0.73978,4
350.03900,134.80000,     -0.14194,     15.21541,50.00000,20.00000,9.381509e-08,0.73978,4
350.04001,134.90000,     -0.14121,     15.18907,50.00000,20.00000,9.394870e-08,0.73977,4
350.04099,135.00000,     -0.14176,     15.16470,50.00000,20.00000,9.408241e-08,0.73977,4
350.02802,135.10000,     -0.14176,     15.14032,50.00000,20.00000,9.401467e-08,0.73979,4
350.03000,135.20000,     -0.14065,     15.14032,50.00000,20.00000,9.384766e-08,0.73978,4
350.02701,135.30000,     -0.14102,     15.11595,50.00000,20.00000,9.382664e-08,0.73979,4
350.03299,135.40000,     -0.14102,     15.09158,50.00000,20.00000,9.391097e-08,0.73978,4
350.03000,135.50000,     -0.14176,     15.06738,50.00000,20.00000,9.398044e-08,0.73978,4
350.02701,135.60000,     -0.14139,     15.06738,50.00000,20.00000,9.399123e-08,0.73979,4
350.03000,135.70000,     -0.14120,     15.04301,50.00000,20.00000,9.395486e-08,0.73978,4
350.03900,135.80000,     -0.14084,     14.99427,50.00000,20.00000,9.396666e-08,0.73978,4
350.03201,135.90000,     -0.13936,     14.99427,50.00000,20.00000,9.404964e-08,0.73978,4
350.03000,136.00000,     -0.14083,     14.99427,50.00000,20.00000,9.410469e-08,0.73978,4
350.02701,136.10000,     -0.13972,     14.97007,50.00000,20.00000,9.413196e-08,0.73979,4
350.01901,136.20000,     -0.13972,     14.97007,50.00000,20.00000,9.422248e-08,0.73979,4
350.03201,136.30000,     -0.13899,     14.94570,50.00000,20.00000,9.427223e-08,0.73978,4
350.03000,136.40000,     -0.13972,     14.94570,50.00000,20.00000,9.409080e-08,0.73978,4
350.03101,136.50000,     -0.13954,     14.89498,50.00000,20.00000,9.389590e-08,0.73978,4
350.03299,136.60000,     -0.13862,     14.87061,50.00000,20.00000,9.399522e-08,0.73978,4
350.02301,136.70000,     -0.13861,     14.87061,50.00000,20.00000,9.411599e-08,0.73979,4
350.03101,136.80000,     -0.13825,     14.87061,50.00000,20.00000,9.398819e-08,0.73978,4
350.02600,136.90000,     -0.13806,     14.85842,50.00000,20.00000,9.390276e-08,0.73979,4
350.02701,137.00000,     -0.13714,     14.84642,50.00000,20.00000,9.403274e-08,0.73979,4
350.02301,137.10000,     -0.13732,     14.79355,50.00000,20.00000,9.409725e-08,0.73979,4
