#EXPORTTYPE:                 ,DATA ALL                                   
#FILE:                       ,2025_11_14_SL_PS_Tosoh_A1000_5K_min.ngb-ss5
#FORMAT:                     ,NETZSCH5                                   
#FTYPE:                      ,ASCII                                      
#IDENTITY:                   ,PS_A1000                                   
#DECIMAL:                    ,POINT                                      
#SEPARATOR:                  ,COMMA                                      
#MTYPE:                      ,DSC                                        
#INSTRUMENT:                 ,NETZSCH STA 449F5                          
#PROJECT:                    ,PS                                         
#DATE/TIME:                  ,11/14/2025 4:00:44 PM (UTC-5)              
#CORR. FILE:                 ,                                           
#TEMPCAL:                    ,05-05-2025 14:38                           
#SENSITIVITY:                ,28-06-2023 13:53                           
#LABORATORY:                 ,Tran/AAG                                   
#OPERATOR:                   ,Stan                                       
#REMARK:                     ,                                           
#SAMPLE:                     ,PS_A1000                                   
#SAMPLE MASS /mg:            ,4.3                                        
#MATERIAL:                   ,                                           
#REFERENCE:                  ,                                           
#REFERENCE MASS /mg:         ,0                                          
#TYPE OF CRUCIBLE:           ,Al2O3 85 �l, open                          
#SAMPLE CRUCIBLE MASS /mg:   ,0                                          
#REFERENCE CRUCIBLE MASS /mg:,0                                          
#DSC RANGE /�V:              ,5000                                       
#TG RANGE /mg:               ,35000                                      
#TAU-R:                      ,---                                        
#CORR. CODE:                 ,000                                        
#EXO:                        ,-1                                         
#RANGE:                      ,100�C/5.0(K/min)/600�C                     
#SEGMENT:                    ,S3/4                                       
#SEG. 3:                     ,100�C/5.0(K/min)/600�C                     




##Temp./�C,Time/min,DSC/(mW/mg),Mass/%,Gas Flow(purge2)/(ml/min),Gas Flow(protective)/(ml/min),TIC(scan:1)/A,Sensit./(uV/mW)
204.61501, 42.18667,      2.40207,     89.42349,50.00000,52.00000,3.642920e-09,0.91851
204.66901, 42.20000,      2.40299,     89.42349,50.00000,52.00000,3.642920e-09,0.91851
204.74001, 42.21333,      2.40293,     89.42349,50.00000,52.00000,3.642920e-09,0.91851
204.79700, 42.22667,      2.40304,     89.42349,50.00000,52.00000,3.644099e-09,0.91850
204.88499, 42.24000,      2.40322,     89.42349,50.00000,52.00000,3.644099e-09,0.91850
204.94501, 42.25333,      2.40212,     89.42349,50.00000,52.00000,3.644099e-09,0.91850
205.01199, 42.26667,      2.40307,     89.42349,50.00000,52.00000,3.644099e-09,0.91850
205.07201, 42.28000,      2.40339,     89.42349,50.00000,52.00000,3.644099e-09,0.91850
205.14999, 42.29333,      2.40294,     89.42349,50.00000,52.00000,3.644099e-09,0.91850
205.21800, 42.30667,      2.40287,     89.39977,50.00000,52.00000,3.644099e-09,0.91850
205.28300, 42.32000,      2.40259,     89.39186,50.00000,52.00000,3.644099e-09,0.91850
205.35201, 42.33333,      2.40273,     89.39186,50.00000,52.00000,3.644099e-09,0.91850
205.41400, 42.34667,      2.40265,     89.39186,50.00000,52.00000,3.644099e-09,0.91850
205.47600, 42.36000,      2.40339,     89.39186,50.00000,52.00000,3.644099e-09,0.91850
205.54900, 42.37333,      2.40374,     89.39186,50.00000,52.00000,3.644099e-09,0.91850
205.61800, 42.38667,      2.40388,     89.39186,50.00000,52.00000,3.641774e-09,0.91849
205.68300, 42.40000,      2.40401,     89.41558,50.00000,52.00000,3.641774e-09,0.91849
205.74699, 42.41333,      2.40373,     89.42349,50.00000,52.00000,3.641774e-09,0.91849
205.81500, 42.42667,      2.40305,     89.42349,50.00000,52.00000,3.641774e-09,0.91849
205.87500, 42.44000,      2.40338,     89.42349,50.00000,52.00000,3.641774e-09,0.91849
205.95399, 42.45333,      2.40354,     89.42349,50.00000,52.00000,3.641774e-09,0.91849
206.01199, 42.46667,      2.40365,     89.42349,50.00000,52.00000,3.641774e-09,0.91849
206.08000, 42.48000,      2.40379,     89.42349,50.00000,52.00000,3.641774e-09,0.91849
206.14700, 42.49333,      2.40372,     89.42349,50.00000,52.00000,3.641774e-09,0.91849
206.21400, 42.50667,      2.40324,     89.42349,50.00000,52.00000,3.641774e-09,0.91849
206.28300, 42.52000,      2.40400,     89.42349,50.00000,52.00000,3.641774e-09,0.91849
206.35899, 42.53333,      2.40395,     89.42349,50.00000,52.00000,3.641774e-09,0.91849
206.41299, 42.54667,      2.40324,     89.42349,50.00000,52.00000,3.639375e-09,0.91848
206.48500, 42.56000,      2.40359,     89.38930,50.00000,52.00000,3.639375e-09,0.91848
206.54401, 42.57333,      2.40289,     89.38930,50.00000,52.00000,3.639375e-09,0.91848
206.61000, 42.58667,      2.40343,     89.38930,50.00000,52.00000,3.639375e-09,0.91848
206.68201, 42.60000,      2.40256,     89.38930,50.00000,52.00000,3.639375e-09,0.91848
206.74300, 42.61333,      2.40248,     89.38930,50.00000,52.00000,3.639375e-09,0.91848
206.81500, 42.62667,      2.40242,     89.38930,50.00000,52.00000,3.639375e-09,0.91848
206.88901, 42.64000,      2.40236,     89.38930,50.00000,52.00000,3.639375e-09,0.91848
206.95200, 42.65333,      2.40290,     89.38930,50.00000,52.00000,3.639375e-09,0.91848
207.01601, 42.66667,      2.40242,     89.38930,50.00000,52.00000,3.639375e-09,0.91848
207.07300, 42.68000,      2.40192,     89.38930,50.00000,52.00000,3.639375e-09,0.91848
207.14900, 42.69333,      2.40269,     89.38930,50.00000,52.00000,3.639375e-09,0.91848
207.21001, 42.70667,      2.40363,     89.38930,50.00000,52.00000,3.639375e-09,0.91848
207.28799, 42.72000,      2.40358,     89.38930,50.00000,52.00000,3.651126e-09,0.91847
207.34399, 42.73333,      2.40247,     89.38930,50.00000,52.00000,3.651126e-09,0.91847
207.40500, 42.74667,      2.40157,     89.38930,50.00000,52.00000,3.651126e-09,0.91847
207.47301, 42.76000,      2.40253,     89.38930,50.00000,52.00000,3.651126e-09,0.91847
207.54900, 42.77333,      2.40227,     89.38930,50.00000,52.00000,3.651126e-09,0.91847
207.61700, 42.78667,      2.40323,     89.38930,50.00000,52.00000,3.651126e-09,0.91847
207.68300, 42.80000,      2.40378,     89.38930,50.00000,52.00000,3.651126e-09,0.91847
207.75101, 42.81333,      2.40330,     89.38930,50.00000,52.00000,3.651126e-09,0.91847
207.80901, 42.82667,      2.40219,     89.38930,50.00000,52.00000,3.651126e-09,0.91847
207.88000, 42.84000,      2.40295,     89.38930,50.00000,52.00000,3.651126e-09,0.91847
207.95100, 42.85333,      2.40371,     89.38930,50.00000,52.00000,3.651126e-09,0.91847
208.00500, 42.86667,      2.40341,     89.38930,50.00000,52.00000,3.651126e-09,0.91847
208.07800, 42.88000,      2.40376,     89.38930,50.00000,52.00000,3.640868e-09,0.91847
208.13699, 42.89333,      2.40388,     89.38930,50.00000,52.00000,3.640868e-09,0.91847
208.20900, 42.90667,      2.40424,     89.38930,50.00000,52.00000,3.640868e-09,0.91847
208.27499, 42.92000,      2.40335,     89.38930,50.00000,52.00000,3.640868e-09,0.91847
208.34200, 42.93333,      2.40287,     89.38930,50.00000,52.00000,3.640868e-09,0.91847
208.41299, 42.94667,      2.40240,     89.38930,50.00000,52.00000,3.640868e-09,0.91847
208.47099, 42.96000,      2.40211,     89.38930,50.00000,52.00000,3.640868e-09,0.91847
208.53300, 42.97333,      2.40162,     89.38930,50.00000,52.00000,3.640868e-09,0.91847
208.60699, 42.98667,      2.40136,     89.36558,50.00000,52.00000,3.640868e-09,0.91847
208.66901, 43.00000,      2.40087,     89.35767,50.00000,52.00000,3.640868e-09,0.91847
208.74200, 43.01333,      2.40041,     89.35767,50.00000,52.00000,3.640868e-09,0.91847
208.80499, 43.02667,      2.40054,     89.35767,50.00000,52.00000,3.649836e-09,0.91846
208.87801, 43.04000,      2.40069,     89.35767,50.00000,52.00000,3.649836e-09,0.91846
208.93201, 43.05333,      2.40141,     89.35767,50.00000,52.00000,3.649836e-09,0.91846
209.00600, 43.06667,      2.40095,     89.35767,50.00000,52.00000,3.649836e-09,0.91846
209.08000, 43.08000,      2.40090,     89.39698,50.00000,52.00000,3.649836e-09,0.91846
209.13800, 43.09333,      2.40143,     89.39698,50.00000,52.00000,3.649836e-09,0.91846
209.19299, 43.10667,      2.40154,     89.39698,50.00000,52.00000,3.649836e-09,0.91846
209.28101, 43.12000,      2.40110,     89.39698,50.00000,52.00000,3.649836e-09,0.91846
209.34200, 43.13333,      2.40041,     89.39698,50.00000,52.00000,3.649836e-09,0.91846
209.41499, 43.14667,      2.40056,     89.39698,50.00000,52.00000,3.649836e-09,0.91846
209.46500, 43.16000,      2.40148,     89.39698,50.00000,52.00000,3.649836e-09,0.91846
209.53799, 43.17333,      2.40163,     89.39698,50.00000,52.00000,3.649836e-09,0.91846
209.60899, 43.18667,      2.40260,     89.39698,50.00000,52.00000,3.649836e-09,0.91846
209.67999, 43.20000,      2.40275,     89.39698,50.00000,52.00000,3.638389e-09,0.91845
209.74100, 43.21333,      2.40205,     89.39698,50.00000,52.00000,3.638389e-09,0.91845
209.80099, 43.22667,      2.40197,     89.39698,50.00000,52.00000,3.638389e-09,0.91845
209.86400, 43.24000,      2.40272,     89.39698,50.00000,52.00000,3.638389e-09,0.91845
209.92200, 43.25333,      2.40263,     89.39698,50.00000,52.00000,3.638389e-09,0.91845
210.00000, 43.26667,      2.40115,     89.36558,50.00000,52.00000,3.638389e-09,0.91845
210.06400, 43.28000,      2.40149,     89.36558,50.00000,52.00000,3.638389e-09,0.91845
210.12601, 43.29333,      2.40264,     89.36558,50.00000,52.00000,3.638389e-09,0.91845
210.20100, 43.30667,      2.40259,     89.36558,50.00000,52.00000,3.638389e-09,0.91845
210.26801, 43.32000,      2.40273,     89.36558,50.00000,52.00000,3.638389e-09,0.91845
210.34300, 43.33333,      2.40227,     89.36558,50.00000,52.00000,3.638389e-09,0.91845
210.39000, 43.34667,      2.40154,     89.36558,50.00000,52.00000,3.638389e-09,0.91845
210.46400, 43.36000,      2.40272,     89.36558,50.00000,52.00000,3.638389e-09,0.91845
210.53500, 43.37333,      2.40205,     89.36558,50.00000,52.00000,3.645191e-09,0.91844
210.60100, 43.38667,      2.40198,     89.36558,50.00000,52.00000,3.645191e-09,0.91844
210.66400, 43.40000,      2.40191,     89.36558,50.00000,52.00000,3.645191e-09,0.91844
210.73700, 43.41333,      2.40288,     89.36558,50.00000,52.00000,3.645191e-09,0.91844
210.79900, 43.42667,      2.40280,     89.33395,50.00000,52.00000,3.645191e-09,0.91844
210.86501, 43.44000,      2.40253,     89.33395,50.00000,52.00000,3.645191e-09,0.91844
210.93500, 43.45333,      2.40267,     89.33395,50.00000,52.00000,3.645191e-09,0.91844
211.00600, 43.46667,      2.40303,     89.33395,50.00000,52.00000,3.645191e-09,0.91844
211.06599, 43.48000,      2.40212,     89.33395,50.00000,52.00000,3.645191e-09,0.91844
211.13000, 43.49333,      2.40185,     89.33395,50.00000,52.00000,3.645191e-09,0.91844
211.19099, 43.50667,      2.40136,     89.33395,50.00000,52.00000,3.645191e-09,0.91844
211.27100, 43.52000,      2.40132,     89.33395,50.00000,52.00000,3.645191e-09,0.91844
211.33701, 43.53333,      2.40187,     89.33395,50.00000,52.00000,3.646319e-09,0.91843
211.39101, 43.54667,      2.40074,     89.33395,50.00000,52.00000,3.646319e-09,0.91843
211.46500, 43.56000,      2.40152,     89.33395,50.00000,52.00000,3.646319e-09,0.91843
211.52699, 43.57333,      2.40144,     89.33395,50.00000,52.00000,3.646319e-09,0.91843
211.59500, 43.58667,      2.40281,     89.33395,50.00000,52.00000,3.646319e-09,0.91843
211.65300, 43.60000,      2.40273,     89.33395,50.00000,52.00000,3.646319e-09,0.91843
211.74001, 43.61333,      2.40270,     89.33395,50.00000,52.00000,3.646319e-09,0.91843
211.79500, 43.62667,      2.40344,     89.33395,50.00000,52.00000,3.646319e-09,0.91843
211.86700, 43.64000,      2.40359,     89.33395,50.00000,52.00000,3.646319e-09,0.91843
211.92599, 43.65333,      2.40330,     89.33395,50.00000,52.00000,3.646319e-09,0.91843
211.98399, 43.66667,      2.40301,     89.33395,50.00000,52.00000,3.646319e-09,0.91843
212.05701, 43.68000,      2.40316,     89.33395,50.00000,52.00000,3.646319e-09,0.91843
212.11200, 43.69333,      2.40266,     89.33395,50.00000,52.00000,3.646319e-09,0.91843
212.19400, 43.70667,      2.40262,     89.33395,50.00000,52.00000,3.646735e-09,0.91842
212.25600, 43.72000,      2.40214,     89.33395,50.00000,52.00000,3.646735e-09,0.91842
212.32700, 43.73333,      2.40167,     89.33395,50.00000,52.00000,3.646735e-09,0.91842
212.38699, 43.74667,      2.40220,     89.33395,50.00000,52.00000,3.646735e-09,0.91842
212.46100, 43.76000,      2.40236,     89.33395,50.00000,52.00000,3.646735e-09,0.91842
212.51601, 43.77333,      2.40227,     89.33395,50.00000,52.00000,3.646735e-09,0.91842
212.58200, 43.78667,      2.40282,     89.33395,50.00000,52.00000,3.646735e-09,0.91842
212.64400, 43.80000,      2.40295,     89.33395,50.00000,52.00000,3.646735e-09,0.91842
212.72800, 43.81333,      2.40312,     89.33395,50.00000,52.00000,3.646735e-09,0.91842
212.78200, 43.82667,      2.40303,     89.33395,50.00000,52.00000,3.646735e-09,0.91842
212.85600, 43.84000,      2.40298,     89.33395,50.00000,52.00000,3.646735e-09,0.91842
212.91299, 43.85333,      2.40269,     89.31814,50.00000,52.00000,3.646735e-09,0.91842
212.99200, 43.86667,      2.40265,     89.29977,50.00000,52.00000,3.641638e-09,0.91842
213.04401, 43.88000,      2.40255,     89.29977,50.00000,52.00000,3.641638e-09,0.91842
213.10899, 43.89333,      2.40248,     89.29977,50.00000,52.00000,3.641638e-09,0.91842
213.19200, 43.90667,      2.40286,     89.29977,50.00000,52.00000,3.641638e-09,0.91842
213.25400, 43.92000,      2.40258,     89.29977,50.00000,52.00000,3.641638e-09,0.91842
213.32001, 43.93333,      2.40354,     89.29977,50.00000,52.00000,3.641638e-09,0.91842
213.38200, 43.94667,      2.40388,     89.29977,50.00000,52.00000,3.641638e-09,0.91842
213.45100, 43.96000,      2.40361,     89.29977,50.00000,52.00000,3.641638e-09,0.91842
213.51199, 43.97333,      2.40395,     89.29977,50.00000,52.00000,3.641638e-09,0.91842
213.58900, 43.98667,      2.40390,     89.29977,50.00000,52.00000,3.641638e-09,0.91842
213.64799, 44.00000,      2.40300,     89.29977,50.00000,52.00000,3.641638e-09,0.91842
213.72200, 44.01333,      2.40274,     89.29977,50.00000,52.00000,3.641716e-09,0.91841
213.78200, 44.02667,      2.40266,     89.29977,50.00000,52.00000,3.641716e-09,0.91841
213.84599, 44.04000,      2.40300,     89.29977,50.00000,52.00000,3.641716e-09,0.91841
213.91600, 44.05333,      2.40315,     89.29977,50.00000,52.00000,3.641716e-09,0.91841
213.98900, 44.06667,      2.40310,     89.29977,50.00000,52.00000,3.641716e-09,0.91841
214.05701, 44.08000,      2.40324,     89.29977,50.00000,52.00000,3.641716e-09,0.91841
214.12300, 44.09333,      2.40318,     89.29977,50.00000,52.00000,3.641716e-09,0.91841
214.18600, 44.10667,      2.40310,     89.29977,50.00000,52.00000,3.641716e-09,0.91841
214.24600, 44.12000,      2.40302,     89.29977,50.00000,52.00000,3.641716e-09,0.91841
214.32401, 44.13333,      2.40298,     89.29977,50.00000,52.00000,3.641716e-09,0.91841
214.39000, 44.14667,      2.40291,     89.29186,50.00000,52.00000,3.641716e-09,0.91841
214.44600, 44.16000,      2.40303,     89.28395,50.00000,52.00000,3.641716e-09,0.91841
214.51601, 44.17333,      2.40318,     89.28395,50.00000,52.00000,3.641716e-09,0.91841
214.58900, 44.18667,      2.40334,     89.27605,50.00000,52.00000,3.647860e-09,0.91840
214.64700, 44.20000,      2.40305,     89.27605,50.00000,52.00000,3.647860e-09,0.91840
214.72099, 44.21333,      2.40320,     89.27605,50.00000,52.00000,3.647860e-09,0.91840
214.78400, 44.22667,      2.40416,     89.27605,50.00000,52.00000,3.647860e-09,0.91840
214.84500, 44.24000,      2.40367,     89.27605,50.00000,52.00000,3.647860e-09,0.91840
214.91600, 44.25333,      2.40362,     89.27605,50.00000,52.00000,3.647860e-09,0.91840
214.98900, 44.26667,      2.40356,     89.27605,50.00000,52.00000,3.647860e-09,0.91840
215.05400, 44.28000,      2.40370,     89.27605,50.00000,52.00000,3.647860e-09,0.91840
215.11000, 44.29333,      2.40361,     89.27605,50.00000,52.00000,3.647860e-09,0.91840
215.18401, 44.30667,      2.40439,     89.27605,50.00000,52.00000,3.647860e-09,0.91840
215.26199, 44.32000,      2.40332,     89.27605,50.00000,52.00000,3.647860e-09,0.91840
215.31700, 44.33333,      2.40385,     89.27605,50.00000,52.00000,3.647860e-09,0.91840
215.37801, 44.34667,      2.40130,     89.27605,50.00000,52.00000,3.644710e-09,0.91839
215.44800, 44.36000,      2.40227,     89.27605,50.00000,52.00000,3.644710e-09,0.91839
215.51199, 44.37333,      2.40261,     89.27605,50.00000,52.00000,3.644710e-09,0.91839
215.58600, 44.38667,      2.40277,     89.27605,50.00000,52.00000,3.644710e-09,0.91839
215.64500, 44.40000,      2.40310,     89.27605,50.00000,52.00000,3.644710e-09,0.91839
215.71300, 44.41333,      2.40283,     89.26814,50.00000,52.00000,3.644710e-09,0.91839
215.77699, 44.42667,      2.40359,     89.26814,50.00000,52.00000,3.644710e-09,0.91839
215.84700, 44.44000,      2.40415,     89.26023,50.00000,52.00000,3.644710e-09,0.91839
215.92200, 44.45333,      2.40348,     89.23651,50.00000,52.00000,3.644710e-09,0.91839
215.98700, 44.46667,      2.40342,     89.23651,50.00000,52.00000,3.644710e-09,0.91839
216.04700, 44.48000,      2.40375,     89.23651,50.00000,52.00000,3.644710e-09,0.91839
216.11301, 44.49333,      2.40430,     89.23651,50.00000,52.00000,3.642944e-09,0.91838
216.17700, 44.50667,      2.40361,     89.23651,50.00000,52.00000,3.642944e-09,0.91838
216.24001, 44.52000,      2.40292,     89.23651,50.00000,52.00000,3.642944e-09,0.91838
216.31700, 44.53333,      2.40288,     89.23651,50.00000,52.00000,3.642944e-09,0.91838
216.38000, 44.54667,      2.40281,     89.23651,50.00000,52.00000,3.642944e-09,0.91838
216.44200, 44.56000,      2.40294,     89.23651,50.00000,52.00000,3.642944e-09,0.91838
216.49800, 44.57333,      2.40347,     89.23651,50.00000,52.00000,3.642944e-09,0.91838
216.57800, 44.58667,      2.40344,     89.23651,50.00000,52.00000,3.642944e-09,0.91838
216.64500, 44.60000,      2.40503,     89.23651,50.00000,52.00000,3.642944e-09,0.91838
216.71600, 44.61333,      2.40477,     89.23651,50.00000,52.00000,3.642944e-09,0.91838
216.77600, 44.62667,      2.40386,     89.23651,50.00000,52.00000,3.642944e-09,0.91838
216.84599, 44.64000,      2.40463,     89.23651,50.00000,52.00000,3.642944e-09,0.91838
216.90500, 44.65333,      2.40455,     89.23651,50.00000,52.00000,3.642944e-09,0.91838
216.97701, 44.66667,      2.40347,     89.23651,50.00000,52.00000,3.645579e-09,0.91837
217.05099, 44.68000,      2.40362,     89.23651,50.00000,52.00000,3.645579e-09,0.91837
217.10001, 44.69333,      2.40290,     89.23651,50.00000,52.00000,3.645579e-09,0.91837
217.16901, 44.70667,      2.40243,     89.23651,50.00000,52.00000,3.645579e-09,0.91837
217.24400, 44.72000,      2.40280,     89.23651,50.00000,52.00000,3.645579e-09,0.91837
217.31300, 44.73333,      2.40439,     89.21302,50.00000,52.00000,3.645579e-09,0.91837
217.37100, 44.74667,      2.40472,     89.20512,50.00000,52.00000,3.645579e-09,0.91837
217.44200, 44.76000,      2.40405,     89.20512,50.00000,52.00000,3.645579e-09,0.91837
217.51199, 44.77333,      2.40461,     89.20512,50.00000,52.00000,3.645579e-09,0.91837
217.58099, 44.78667,      2.40414,     89.20512,50.00000,52.00000,3.645579e-09,0.91837
217.63000, 44.80000,      2.40321,     89.22860,50.00000,52.00000,3.645579e-09,0.91837
217.70200, 44.81333,      2.40316,     89.23651,50.00000,52.00000,3.645579e-09,0.91837
217.76199, 44.82667,      2.40391,     89.23651,50.00000,52.00000,3.645579e-09,0.91837
217.83600, 44.84000,      2.40366,     89.23651,50.00000,52.00000,3.643110e-09,0.91836
217.90401, 44.85333,      2.40359,     89.22860,50.00000,52.00000,3.643110e-09,0.91836
217.96400, 44.86667,      2.40414,     89.20512,50.00000,52.00000,3.643110e-09,0.91836
218.04300, 44.88000,      2.40451,     89.20512,50.00000,52.00000,3.643110e-09,0.91836
218.10100, 44.89333,      2.40443,     89.20512,50.00000,52.00000,3.643110e-09,0.91836
218.15800, 44.90667,      2.40352,     89.20512,50.00000,52.00000,3.643110e-09,0.91836
218.23900, 44.92000,      2.40349,     89.20512,50.00000,52.00000,3.643110e-09,0.91836
218.29900, 44.93333,      2.40300,     89.20512,50.00000,52.00000,3.643110e-09,0.91836
218.36900, 44.94667,      2.40377,     89.20512,50.00000,52.00000,3.643110e-09,0.91836
218.42500, 44.96000,      2.40389,     89.20512,50.00000,52.00000,3.643110e-09,0.91836
218.50101, 44.97333,      2.40323,     89.20512,50.00000,52.00000,3.643110e-09,0.91836
218.57500, 44.98667,      2.40297,     89.20512,50.00000,52.00000,3.643110e-09,0.91836
218.63100, 45.00000,      2.40268,     89.20512,50.00000,52.00000,3.645243e-09,0.91836
218.69299, 45.01333,      2.40219,     89.20512,50.00000,52.00000,3.645243e-09,0.91836
218.76500, 45.02667,      2.40297,     89.20512,50.00000,52.00000,3.645243e-09,0.91836
218.83400, 45.04000,      2.40312,     89.20512,50.00000,52.00000,3.645243e-09,0.91836
218.89999, 45.05333,      2.40347,     89.20512,50.00000,52.00000,3.645243e-09,0.91836
218.96500, 45.06667,      2.40340,     89.20512,50.00000,52.00000,3.645243e-09,0.91836
219.03799, 45.08000,      2.40376,     89.20512,50.00000,52.00000,3.645243e-09,0.91836
219.09200, 45.09333,      2.40367,     89.20512,50.00000,52.00000,3.645243e-09,0.91836
219.16600, 45.10667,      2.40404,     89.20512,50.00000,52.00000,3.645243e-09,0.91836
219.22701, 45.12000,      2.40335,     89.20512,50.00000,52.00000,3.645243e-09,0.91836
219.29800, 45.13333,      2.40329,     89.18140,50.00000,52.00000,3.645243e-09,0.91836
219.36000, 45.14667,      2.40384,     89.17349,50.00000,52.00000,3.645243e-09,0.91836
219.42200, 45.16000,      2.40398,     89.17349,50.00000,52.00000,3.645243e-09,0.91836
219.49300, 45.17333,      2.40475,     89.17349,50.00000,52.00000,3.636184e-09,0.91834
219.57500, 45.18667,      2.40410,     89.17349,50.00000,52.00000,3.636184e-09,0.91834
219.63600, 45.20000,      2.40361,     89.17349,50.00000,52.00000,3.636184e-09,0.91834
